139;29,69.216898,21,71.324758,31,71.527856,20,71.546834,27,71.581065,3,71.646605,25,72.571963,16,72.729604,7,74.460293,6,74.523875,30,75.927474,5,77.715325
140;14,28.403504,4,28.947883,0,32.384225
141;31,77.686582,27,78.016458,25,78.096324,24,79.056471,16,79.534828,29,79.655128,21,80.246949,3,80.314486,20,81.615508,30,82.006671
142;27,42.245982,24,42.600339,25,42.709842,21,42.740947,16,42.992167,3,43.704033,31,44.662054,30,45.138834,7,45.276898,5,45.468530,13,45.605580,6,46.230775,15,47.007490,20,50.478828,9,51.855579
143;22,28.215589,28,28.711574,27,29.039576,3,29.058865,25,29.418647,15,29.419664,16,29.917208,23,30.355413,1,30.367585,5,30.941477,24,31.683570,21,32.041332,30,32.133977,13,32.273960,17,32.387217,9,32.955855,31,34.212221,7,35.197741,6,35.541502,18,36.082226,19,37.044682
144;9,1.131623,18,2.136985,1,2.573255,13,3.093486,30,3.843742,21,4.457364,19,4.613394,15,5.085704,31,5.123076,27,5.449472,3,5.499421,29,6.463154,25,6.471533,7,6.567122,5,6.846374,24,7.070712,20,7.793813,16,7.829895,6,7.951207
145;6,19.182384,24,19.535432,7,20.189179,21,20.199832,20,20.247455,5,20.272835,31,21.213039,27,22.173130,3,22.475353,30,22.935572,15,22.957369,25,23.798205,16,23.943329,13,25.551316,4,27.696563,14,27.974324,0,28.626871
146;23,98.323580,22,98.712383,17,99.664606
147;21,24.405425,31,26.783799,27,27.053179,7,27.981699,29,28.293641,25,28.348490,15,28.597204,20,28.769414,24,28.913836,3,29.240354,16,29.528670,6,29.772834,5,30.545763,4,33.136556,0,33.475338,13,33.619454,14,34.351446
148;4,81.972609,14,82.171477,0,89.317524
149;2,13.645494,0,14.310158
150;24,39.814369,21,43.333256,31,44.010620,7,44.876000,6,44.914166,5,45.117099,27,45.335329,3,47.495333,30,47.657210,13,48.530963
151;27,60.101011,3,60.135915,24,60.508540,21,60.852446,25,61.008855,31,61.089923,16,61.230123,15,61.445062,7,61.810658,5,62.165338,30,62.194263,13,62.933221,6,63.597507,20,66.362118,9,69.625382
152;17,17.688037,29,18.727873,20,18.962838,25,19.119547,21,19.202865,31,19.855771,7,20.346828,16,21.160777,15,21.835920,13,22.048501,27,22.369692,30,22.906048,24,23.077460,6,23.466465,3,23.532859,5,24.275194
153;22,82.835472,28,82.837130,23,86.792131,17,86.880320,25,87.755484,27,88.127383,29,88.248549,3,88.392381,21,88.940544,1,88.958363,16,89.175355,31,89.429403,13,89.456005,7,89.626527,6,90.129567,5,90.221788,9,90.424926,24,90.444775,20,91.384410,19,91.910397
154;21,15.773118,31,17.485184,29,17.485873,27,17.944838,3,18.088063,25,18.700834,16,18.846370,20,18.886063,24,19.706770,15,20.435078,30,22.504469,7,24.083768,5,24.639083,6,25.383084
155;27,98.793700,3,99.075829,25,99.592730,16,99.618492,30,99.657527
156;16,25.716866,15,25.761601,24,26.602842,21,27.782704,31,28.758512,27,28.836657,30,29.040494,3,29.532448,25,29.710263,7,32.363511,13,32.606708,6,32.639322,20,32.958491,5,34.700333
157;17,23.359919,25,24.807789,16,24.828576,15,24.950270,29,25.885665,21,26.303366,24,26.417419,31,26.527048,7,26.969056,5,27.055909,27,27.967137,20,28.381966,4,28.684991,0,29.333772,3,29.449076,30,29.553274,14,30.875392
158;2,10.163738,0,10.384774
159;24,21.941065,21,23.466166,31,24.099786,7,24.241413,27,24.420757,15,24.865671,3,24.884706,25,26.206147,30,26.593309,6,26.749132,5,28.562472,16,29.009152,13,29.573090,9,30.985258
160;18,63.471744,30,63.789132,15,67.696293,21,67.862834,31,71.224220,27,71.300105,3,71.339274,29,71.620462,20,71.708513,7,72.149624,25,73.329848
161;30,69.600730,21,70.012310,31,71.324709,7,71.358566,6,71.391652,15,71.504784,29,71.505781,5,71.909641,20,72.529555,24,73.468960,27,75.207591,3,75.313432,13,76.698371,25,77.038650,16,78.327186
162;10,69.624281,3,70.018290,18,70.504400
163;18,66.952064,30,70.756260,15,72.368850,21,72.991741,31,73.266098,29,73.533693,27,74.117690,3,74.963928,24,75.261753,20,75.695555,25,76.202580
164;6,63.342991,24,63.824254,21,64.184969,20,65.442980,31,66.154510,7,67.180054,5,69.975315,27,69.980595,25,70.105638,16,70.911350,3,71.402128
165;10,5.644066,3,6.957351,18,9.159228
166;16,59.821664,15,59.947522,24,60.361027,21,61.669946,31,61.902469,27,62.140199,3,62.216237,7,63.262111,30,63.741876,5,64.344440,25,64.609005,13,66.452712,6,66.976688,9,67.726534,20,67.822853,1,67.828077,18,68.609323,19,68.979249
167;8,22.700772,28,24.247574,23,24.384990,22,24.474408,27,24.507368,24,24.605660,21,25.058892,3,25.114244,17,25.255326,29,25.509364,25,25.518320,31,25.681697,30,26.246791,16,26.925838,7,27.156708,6,27.175665,15,27.416378,20,27.719796,5,27.970305,1,28.459115,19,29.315518
168;28,31.877788,23,33.668843,27,34.448100,30,34.610428,5,34.669555,3,34.745940,22,34.825172,21,34.962159,31,35.498322,15,35.570728,25,35.936407,16,36.089116,17,36.298406,24,36.299517,29,36.337304,7,36.382708,6,36.622611,1,37.004340,20,37.364166,19,39.502748,4,41.440491,14,41.699151
169;21,69.983444,31,70.893443,7,71.011725,27,71.168357,6,71.653834,24,71.670558,3,72.059916,29,72.566518,30,72.962598,5,73.635269,25,74.797079,16,75.054278,15,75.638614,20,75.679709,4,75.977263,0,77.003262,14,78.786355
170;9,11.743694,1,12.128257,13,12.233937,19,12.753595,31,13.699734,7,13.749871,27,14.590733,6,14.736607,3,14.759081,30,14.780730,24,15.036137,25,15.071206,20,15.301860,18,15.324128,21,16.741904,29,17.424565,16,18.013323,15,19.250953
171;27,76.257072,24,76.488324,25,76.560650,3,76.884234,21,76.962100,31,77.556962,30,77.667890,15,77.692496,7,77.696718,16,78.635309,6,79.229397,5,79.322442,20,80.196726,13,80.260271,9,80.587878,1,80.890816,18,81.065928,19,81.850713
172;29,52.612328,20,52.746826,21,57.317661,31,57.484656,27,57.809915,25,57.947015,3,58.640347,30,59.799309,16,61.410829,7,61.420526,6,61.445724
173;25,58.798891,16,59.993948,24,61.435816,21,62.679175,31,63.212401,27,64.078148,3,64.093192,7,64.530669,5,65.080736,30,65.998483,6,66.071932
174;9,32.966639,18,33.093970,30,33.423457,21,33.443843,31,33.516113,27,33.710334,25,33.764002,16,34.198568,3,34.418417,29,34.491982,1,34.941764,20,35.152238,24,35.325084,15,35.377706,19,35.518745,13,36.792574,7,40.730641,5,41.821520
175;23,14.304526,27,14.502862,1,14.536778,17,14.577987,22,14.703090,29,14.726410,24,14.763714,25,14.800679,28,15.513957,3,15.675612,16,15.679735,20,15.929034,13,15.976633,9,16.091239,19,16.357905,15,16.385088,21,16.813140,31,17.330225,7,17.375246,5,17.491713,6,18.211325,18,18.281597,30,18.724754
176;13,16.168771,31,16.430079,27,16.729612,29,17.159925,7,17.701173,6,18.284566,24,18.393198,20,18.400138,5,18.435715,30,18.522560,25,18.638122,15,18.767338,9,19.211886,1,19.286172,16,19.391428,21,19.448935,19,20.204099,3,20.451150,18,20.566632
177;16,86.022570,24,86.133667,21,86.134806,15,86.693877,29,86.951683,31,88.476407,7,88.555744,5,89.158883,27,89.250915,3,89.480395,25,90.174908,20,90.447183,30,91.820586,13,92.839037,9,93.351789,1,93.793033,18,93.793685,6,93.980085,19,94.882616
178;17,81.326571,29,81.484373,21,82.224047,25,82.596172,16,83.217538,24,83.806341,31,84.666349,20,85.326094,15,85.326569,27,85.549198,30,85.712397,7,86.399829,3,86.513591,6,88.058921,5,89.967686,13,91.043287
179;9,73.899661,1,74.330378,19,74.350490,13,75.076357,18,76.580512,30,78.121587,21,78.567675,31,78.944142,7,79.097055,15,79.151671,29,79.403499,27,79.832574,25,79.968307,5,80.091671,3,80.133777,16,80.910773,6,81.323291,20,82.583435,4,83.352427
180;29,31.600734,20,31.906403,21,31.966742,31,32.430842,27,32.818587,3,32.903995,25,33.135795,16,33.826577,24,34.033250,15,34.468765,30,35.824676,7,37.592337,5,40.521184,4,40.831961,6,40.949220,0,41.487906
181;7,52.854827,6,54.123956,20,54.578937,24,55.850272,5,56.541198,29,57.195473,21,57.746885,31,58.600454,27,58.761568,25,59.559905,16,60.811558,3,60.860757
182;30,31.073887,21,31.115953,31,32.226230,27,32.426470,29,32.487453,25,32.954709,16,33.217825,3,33.368576,20,33.679710,24,34.465202,7,38.043763,5,38.427461
183;26,58.811912,30,59.126333,21,60.956295,31,61.725687,7,62.278155,6,62.843294,29,63.164459,13,63.373211,5,63.443317,20,63.937278,27,64.296169,24,64.652890,3,64.990348,25,67.572126
184;4,51.808359,14,53.647214,0,53.765358
185;24,43.084779,21,44.736391,31,46.127884,27,46.428049,3,46.532305,30,46.636069,7,47.260257,25,47.522148,13,47.950190,16,48.990094,5,49.050634,6,49.418734,20,50.572457
186;24,25.884276,21,25.978218,31,26.388614,7,26.525400,6,26.525760,27,26.617193,3,26.633824,25,27.071992,5,27.146168,30,27.310456,20,27.452111,13,28.424137,16,28.667812,15,29.182562,29,30.189663
187;23,39.301760,1,39.310611,13,39.757726,22,39.890730,28,39.986197,27,40.604987,25,41.177047,3,41.304979,17,41.383308,31,41.563821,29,41.707856,16,41.768638,30,42.344142,21,42.430112,7,42.746772,5,43.819601,19,43.852959,6,44.637432,20,45.388938,4,49.048399
188;30,44.686594,15,45.734902,21,45.824332,31,47.793517,29,48.646000,27,49.838738,7,49.863292,6,49.902804,20,50.325302,13,50.397660,24,50.636257,3,51.459644,25,51.883141,5,52.550486,16,53.980137,9,54.368898
189;28,47.589622,23,56.098646,1,57.059989,13,57.223955
190;30,38.783122,21,39.172830,31,39.236034,7,39.320198,5,39.679013,6,39.907861,24,39.969024,20,40.390578,27,40.777217,3,41.899750,25,41.914436,29,42.191202,15,42.302746,16,42.449623
191;28,7.826321,23,10.166896,27,11.079915,17,11.689434,25,11.754761,16,11.766699,3,11.960403,22,12.346732,30,12.771624,21,12.773820,5,12.825158,24,12.918012,29,13.823775,20,13.881253,1,15.438242,19,15.976121,31,16.017351,7,16.425488,6,16.670224,13,16.931995
192;22,36.974201,28,37.317756,23,39.814794,17,40.517619,25,41.211798,27,41.542631,16,41.699690,3,42.013764,15,42.102235,1,42.269372,13,42.443786,29,42.977440,20,43.108559,24,43.108879,9,43.751613,18,44.032955,31,44.290571,19,46.208410
193;23,25.392228,1,26.585799,19,26.586123,17,26.707656,25,26.799916,13,26.992302,27,27.272010,9,27.620399,29,27.623708,31,27.755653,30,27.832646,22,28.141593,18,28.182090,28,28.358178,16,28.456022,15,28.830733,21,29.007858,7,29.039013,6,29.229488,3,29.494108,20,29.895032,5,31.377826
194;29,67.623692,20,67.652913,21,71.151527,31,73.141355,27,73.552758,30,73.694159,3,73.955986,7,75.761656,13,76.063020,5,76.324725,6,76.617828,25,76.649846,16,77.306113
195;6,51.393637,7,51.626968,5,52.602103,13,53.002454,31,53.495582,20,54.753708,24,55.144542,29,55.460260,27,56.943770,3,57.041608,21,57.132778,25,57.325052,16,58.530329,30,58.592544,4,59.822253,14,60.346956,15,60.532840
196;2,72.860836,0,73.419259
197;27,72.076782,3,72.351026,25,72.580984,16,72.781291,24,73.069510,21,73.098810,30,73.262115,15,73.409663,31,74.169664,7,74.996437,6,75.399631,5,76.538934,13,79.025261,9,81.340598
198;16,94.475282,24,95.064357,21,95.268499,31,96.380404,15,98.285487,27,99.192568,3,99.317453,30,99.723657
199;23,46.069734,22,46.528510,27,46.755198,1,46.969229,24,47.797495,17,47.950928,5,47.977825,30,48.168369,19,48.330523,25,48.441914,21,48.747105,13,48.924871,16,48.932454,28,49.076698,31,49.162579,3,49.179555,9,49.279235,18,49.290080,15,49.606054,7,49.790291,6,50.141336
200;17,94.016312,29,94.141137,25,94.462356,20,95.060427,16,95.236222,24,95.500101,15,96.088094
201;24,32.156009,21,32.703663,31,32.965255,27,33.259769,7,33.324029,5,33.518801,13,33.744463,3,34.049149,15,34.595959,6,34.783619,25,35.114103,16,35.206445,9,36.575926,20,36.618570,1,36.917399,18,37.303072,30,37.661707,4,38.728580,14,38.953110,0,39.152304,19,40.218805
202;26,51.714532,30,52.287364,15,52.932564,21,54.321306,31,56.761287,7,56.774070,29,56.996801,6,57.039276,20,57.141727,24,57.457863,27,57.641453,25,57.673318,3,57.724684,5,58.209686,16,58.873845,4,61.387245,0,61.476255
203;16,66.135550,24,66.811423,15,67.080859,21,67.266480,31,67.676033,27,69.113031,25,69.661852,7,69.854125,3,70.045335,5,70.299549,6,71.422866,30,74.246264,20,75.504373
204;1,40.183291,13,41.258231,31,41.758283,7,42.188477,19,42.353082,27,42.452695,6,42.466553,5,42.589042,20,42.865663,25,42.880333,3,44.012844,16,44.126897,29,44.485620,15,44.786358,30,45.984691,9,46.145924,18,47.534238,4,48.435412,14,48.702611,0,48.992071
205;31,60.563970,27,60.661731,3,60.967602,25,61.540932,24,62.022466,16,62.119435,30,62.127667,29,62.220180,21,62.374827,15,63.185783,20,63.551768,7,68.301064,6,68.351672
206;8,15.039389,28,16.741562
207;10,34.381756,3,34.814042,18,35.330553,30,36.534147,21,37.509500,31,37.987214,29,38.092417,27,38.141235,20,38.488955,15,38.548152,7,39.556033,24,40.502403,25,40.691306,5,42.589729,6,43.301981,16,43.720548
208;31,54.171017,27,54.952203,7,55.443046,5,55.780462,4,55.904873,29,55.915426,14,56.065991,6,56.308021,3,56.368204,0,56.391345,20,56.460342,30,57.119213,15,57.745144,24,58.374885,21,58.979280,25,61.206959,16,61.761053
209;14,52.280771,4,56.067159,0,59.070653
210;24,1.495057,21,1.647505,31,1.794240,27,1.899121,3,1.983602,30,2.342892,29,2.610513,20,2.815885,7,3.541397,5,3.575147,6,4.033196,4,5.436687,14,5.473864,25,6.229080,16,6.701388,15,8.433669
211;24,27.420973,21,30.060975,31,30.105499,27,30.752028,30,31.252951,7,31.367275,6,31.469753,3,32.850381,25,33.802721,16,34.406391,5,34.929523,4,35.479722,14,36.028897
212;14,54.613660,4,58.859304,0,59.197778
213;22,26.661332,27,27.186758,30,27.432614,25,27.556824,16,27.700185,24,28.230151,15,28.704837,3,29.018751,21,29.118738,28,29.421424,23,30.028652,17,30.418655,31,31.342131,5,32.163906,7,33.618669,6,35.133962,20,36.068146
214;21,97.008667,31,98.935833
215;23,24.673315,22,24.676150,27,25.062461,3,25.130157,17,25.151317,28,25.284313,25,25.454899,16,25.501308,1,25.623090,24,25.781102,15,25.843599,29,25.961582,21,26.128675,31,26.467037,13,27.066215,19,27.216175,20,27.563045,5,27.613735,7,28.233004,30,29.072908,9,29.915169,18,30.446491,6,31.194926
216;30,69.402367,21,72.570352,31,73.089926,29,73.126371,27,73.139606,7,73.454662,20,73.746820,15,74.120086,3,74.366338,25,74.897350,16,74.949732,24,75.731138
217;1,16.074891,13,16.235581,31,16.271276,7,17.368278,19,17.535608,27,18.162312,25,18.377199,3,18.493437,29,19.709699,6,19.831928,16,20.014794,15,20.098144,30,20.434566,5,20.568267,21,21.091512,20,21.972253,9,22.933565,18,24.802316
218;27,70.694995,25,71.109751,3,71.133911,24,72.369948,16,73.032555,30,73.828466,21,73.962681,31,73.966036,15,74.003985,7,74.141122,6,74.963204,5,75.332868,20,78.650902
219;21,70.782630,31,71.551307,7,73.736976,27,73.820883,3,74.125654,30,74.158102,29,74.589219,25,74.791487,20,74.969323,6,75.159957,24,76.605846,5,76.625417,16,77.326567
220;8,75.171009,28,76.777696,23,77.056066,17,77.426339,27,77.683984,1,77.729725,25,77.745795,3,77.902887,22,77.971914,15,78.586121,19,78.616488,29,78.759767,20,79.459472,21,79.568861,13,79.609746,5,79.717272,31,80.210849,30,80.241910,16,80.273642,24,81.270160,9,82.124767,7,82.377330,6,82.739383,18,83.009288
221;21,69.567915,31,70.530703,29,71.322612,27,71.380504,30,71.723759,20,71.835693,3,71.883290,24,72.090557,25,72.285199,16,72.681148,7,74.104452,6,74.640786,15,74.687809,5,74.703658
222;18,27.951174,30,30.849453,21,32.049143,31,32.287388,27,32.929247,7,33.018740,29,33.138535,20,33.284125,25,33.678464,3,34.353921,6,34.361698,5,34.436491,16,34.510792,13,35.214236,24,37.472489,9,37.796641,1,37.911407
223;18,75.386275,30,76.471445,21,78.414956,31,78.986983,7,79.446538,6,79.459779,27,79.473869,25,80.462698,16,80.730745,20,80.850627,24,81.286958,3,81.505101,29,81.862780,5,84.944947,13,85.363185
224;7,17.117893,6,17.574904,5,17.654151,24,18.947975,13,19.749886,4,19.960872,31,20.419148,21,20.556487,27,20.876049,30,21.266661,14,21.416097,15,21.856229,25,22.086481,16,22.577068,3,22.780570,0,22.851279,9,25.896671,20,25.907573,18,26.273243,1,26.534122
225;13,0.425392,31,2.057699,9,2.248777,29,2.326076,1,2.331682,21,2.340309,7,2.341571,6,2.384217,20,3.030857,19,3.128441,18,3.652426,27,3.773965,30,4.148317,3,4.902455,25,5.191925,15,5.249371,5,5.440769,16,6.922672
226;9,49.569108,1,50.499722,13,50.776781,31,51.153379,27,51.164255,19,51.225444,25,51.351910,3,51.659538,16,51.764312,7,52.148822,18,52.240807,29,52.481001,5,52.498209,30,53.025083,6,53.296949,20,53.403773,21,53.426490,15,56.205914,4,57.529917,0,57.679526
227;22,7.991688,28,8.805600,27,13.492540,30,14.076661,3,14.192864,21,16.385955,31,16.826998,24,17.030933,25,17.846794
228;27,16.308106,3,16.334816,25,16.470429,15,16.781089,24,16.977080,30,17.835120,16,18.273920,21,18.361777,31,18.379512,7,19.530854,5,19.899114,6,21.976225,20,22.237425,4,22.835108,0,22.913456,14,23.179860
229;21,90.330118,31,90.618620,27,90.653400,25,91.258868,16,91.307996,24,91.408084,3,91.555524,15,91.627870,30,92.002564,7,94.380226,6,94.401336,13,94.708192,29,95.463337,5,97.166145,20,97.918398,9,99.394931
230;14,74.667915,4,76.597269,0,80.151981
231;27,43.642568,3,43.825654,15,44.013633,30,44.446194,24,44.491785,21,44.815245,31,45.187575,25,45.842584,7,46.012328,6,46.179258,16,46.788043,20,47.221375,5,49.284957,13,49.515546,9,51.090063,18,51.651485,1,53.199633
232;25,58.478720,16,58.665566,24,60.220841,21,60.842962,15,60.955062,31,61.128363,29,62.807620,20,64.313134,7,64.667582,27,65.567591,5,65.762112,30,65.888780,13,66.064767,3,66.615026,6,68.315328
233;2,51.847842,0,52.134594
234;18,6.684977,30,10.497400,15,10.742033,21,12.750581,31,13.064267,27,13.277053,3,13.633618,7,13.916472,6,13.967632,25,14.474959,16,14.484736,5,14.688549
235;18,54.402271,30,55.616285,21,56.829448,31,57.116627,15,57.559349,7,57.598236,27,57.995003,6,58.024410,25,58.201321,24,58.405722,3,58.615527,16,58.697501,29,59.246285,13,59.630419,5,60.416233,4,62.123651,20,62.634472,14,64.076962
236;27,21.582589,15,21.840289,25,21.950198,30,22.122559,16,22.430403,3,22.601500,21,23.548012,31,23.921548,7,24.552739,6,24.828650,5,24.887202,13,26.188179,9,26.428687,20,26.459587,18,26.532635,4,26.792425,14,26.901958,1,27.412553,29,28.503449,19,29.825254,0,30.753120
237;18,38.576943,30,39.422042,15,40.588855,21,40.598350,31,41.513083,7,41.518707,29,41.689313,27,42.020314,6,42.039689,24,42.076701,20,42.449821,3,42.754345,5,43.771560,25,43.885423,16,44.741589
238;31,62.686137,27,62.759677,3,63.047558,25,63.583303,29,65.556751,7,65.835935,15,65.843043,6,65.933301,5,66.300974,21,67.352912,24,67.439678,16,67.853922,30,68.065691,13,68.717363,9,69.092954,1,69.324180,18,70.434757
239;28,70.931985,23,71.635598,17,72.575202,22,72.761955,5,72.972944,27,72.978687,15,73.295472,24,73.598850,30,73.833331,25,73.862906,16,73.924664,29,74.031876,21,74.166942,31,74.385649,3,74.555946,1,74.582893,19,74.780980,7,76.577676,13,77.362001,6,77.744941,20,78.585768,9,79.005791,18,79.249660
240;9,53.866129,1,53.957725,18,54.406467,19,54.687000,30,57.401812,21,57.947629,13,58.143956,31,59.112598,27,59.634442,29,59.956731,3,60.364623,25,60.620791,16,60.750319,20,62.358126,7,63.857002
241;25,28.028892,16,29.308412,24,30.910063,21,31.107249,31,31.121861,15,32.198785,27,32.854303,3,33.112449,30,33.537711
242;23,81.593217,22,81.998314,28,82.177460,1,82.186006,5,82.193593,27,82.272122,19,82.350688,25,82.909510,15,83.085355,30,83.512393,3,83.585490,24,83.962735,21,84.156838,31,84.263004,16,84.502786,7,84.552152,6,84.884215,13,85.164522,17,86.030065,9,88.309266,18,90.467520
243;16,37.190969,15,37.824404,24,37.987110,21,40.111755,31,40.792902,27,41.260253,3,41.445669,25,41.453237,7,42.381916,6,42.463015,20,43.782522,5,44.397659,30,46.003012
244;9,68.610163,1,69.803112,13,71.205358,18,71.403644,19,71.412974,30,71.636147,21,71.931556,31,71.981992,12,72.415163,27,73.004867,8,73.308021,24,73.867055,3,74.000468,25,74.220317,16,74.669976,28,76.400023,29,76.546133,20,76.753292,7,77.140431,23,77.419107,6,77.528921,22,77.860228
245;11,31.016894,26,31.214509,24,31.360039,21,32.184802,30,32.329370,31,33.822984,27,35.304257,25,35.904123,7,36.125393,6,36.129536,3,36.164215,5,36.822963,20,37.494866,16,38.630908
246;26,0.934752,30,1.338578,21,2.757023,31,4.329313,29,4.451686,27,5.240492,24,5.468404,25,6.432256,16,7.990949,7,8.922686,5,9.293122,6,9.584274,3,10.870768
247;10,10.379728,18,11.377116,30,11.684219,21,13.663927,3,13.967690,15,14.549867,31,15.657639,29,16.116359,27,16.744194,24,17.651597,7,17.842863,5,18.592930,6,18.866514,20,18.982801,25,19.863780,16,20.310699
248;13,52.096007,31,52.794313,29,53.248360,7,54.375442,20,54.593741,9,55.072703,5,55.226435,1,55.348311,27,55.456980,18,55.663022,6,55.761749,24,55.814330,25,56.138296,3,56.955961,21,57.073750,19,57.428659,16,57.679199,4,60.783077,14,61.963577
249;1,77.588033,13,78.999941,31,79.605605,27,79.818157,30,80.216899,25,80.382506,3,80.412380,16,80.868920,21,81.001153,15,81.275114,9,81.439080,7,81.685635,18,81.756300,5,81.818653,6,81.861929,20,81.915335,19,82.272361,29,82.702245
250;21,22.068515,31,22.214924,27,22.534513,15,23.605119,3,23.991660,29,24.236078,24,25.659065,7,26.498426,20,26.906189,6,28.393516,25,28.463580,16,28.582410,13,29.527241,5,29.685582,30,29.990916,9,31.541986,1,31.597846,19,31.633857,18,31.861011
251;1,5.527879,19,7.449578,13,7.751330,9,9.102360,31,9.431037,18,9.530459,27,9.546304,7,9.962542,3,10.081469,6,10.273576,20,10.464201,25,11.062849,30,11.121869,16,11.288051,21,11.689552,5,13.345307,29,13.430339
252;1,7.063487,13,7.095258,24,7.162070,9,8.115350,31,8.540149,18,8.766152,27,9.652558,21,9.933761,3,9.937629,25,9.972898,16,10.387155,7,10.645612,19,10.963359,5,11.190580,6,12.275393,30,12.452699,20,14.470247,15,15.758475
253;22,16.027392,28,19.484145,27,19.578451,30,21.154428,25,21.226347,24,21.384191,21,21.737969,3,22.102934,31,22.628216,15,22.654399,7,22.941692,6,23.284310,5,23.615038,16,23.977093,23,24.246554,20,24.933798,1,25.542048,19,25.976822
254;25,72.376373,16,73.624759,15,74.271394
255;9,29.702211,1,29.869765,18,30.190798,30,32.096958,13,32.276113,31,32.447572,7,32.599731,27,32.712255,3,32.757009,6,33.162580,25,33.169145,16,33.567690,20,33.703425,29,34.454266,19,34.533534,5,34.960145,21,35.253968
256;31,5.060259,27,5.222745,15,5.543215,24,5.632745,25,5.949377,7,6.065902,6,6.079112,5,6.099212,13,6.233900,21,6.388335,3,6.471448,16,6.954525,20,7.604476,30,9.868285,29,9.921489,9,12.900914,1,13.417553,19,13.821648
257;6,45.716190,20,46.364854,24,47.413658,21,47.675825,31,48.250734,27,49.278569,15,49.393032,7,49.467275,3,50.014838,5,50.099220,25,50.131455,16,50.864901,30,50.914818
258;7,44.648958,5,44.740451,6,45.039466,20,46.027863,24,47.316185,21,48.201173,31,48.782715,13,49.260408,27,49.499151,3,49.630679,25,50.012510,9,50.158164,1,51.234574,30,51.286238,18,53.584084,16,53.754531,15,54.487117
259;26,15.031153,30,15.338788,21,17.040478,31,17.168947,27,18.515632,24,18.543736,15,19.067905,3,19.138461,29,19.466859,20,20.099859,25,20.315887,7,20.784600,5,20.874099,6,21.146625,16,22.291340,4,22.703627,0,24.359810
260;12,69.563740,8,70.534693,28,74.628731
261;17,57.777600,29,59.639989,20,60.011400,25,60.056346,16,60.140317,21,62.539773,31,63.327322,7,63.897869,6,63.975236,27,64.849259,3,65.107274,15,65.738084,5,65.815233,24,66.147363,13,66.246161,9,67.445618,30,67.456001,18,67.702399
262;2,68.116447,0,68.972229
263;27,33.117496,3,33.571967,25,35.422685,16,35.446403,30,35.746434,24,35.898549,29,36.502365,21,36.557211,31,36.846337,20,37.678520,7,39.133203,6,39.985738,5,40.405347
264;30,5.747527,15,5.975124,21,7.403333,31,10.014519,27,10.779083,3,11.111049,7,12.211225,29,12.413947,5,12.450537,6,12.912349,25,13.806812,16,14.726719
265;8,98.688299,28,99.215939
266;21,54.239315,31,55.029820,27,55.102801,29,55.790773,3,56.514483,24,56.527073,25,56.675407,30,56.846448,16,57.523424,20,57.907502,7,58.159088,5,58.367600,6,58.575085,13,58.828243,9,59.927499,18,60.073073,1,60.336507,19,60.611760
267;25,0.165742,16,0.340656,15,1.422086,24,1.463507,21,3.388031,31,3.410183,27,3.414167,3,3.938737,30,7.091340
268;24,85.619262,21,86.098926,31,86.413469,27,87.242717,25,87.500215,30,87.596819,16,87.845851,3,88.453007,15,89.318912,7,90.025075,5,90.269542,6,90.508927,20,90.580422,4,91.926982,14,93.022365,0,94.406366,13,95.384656
269;9,2.935548,1,5.433774,13,5.858158,31,5.955531,29,6.040845,27,6.179055,25,6.403521,3,6.492472,18,6.639029,16,6.786626,20,6.840242,30,7.484587,24,7.554838,19,7.577988,15,8.099078,21,9.194427,7,10.370760,5,10.480334,6,11.618069
270;26,37.755040,30,37.890304,21,39.131278,31,39.613690,29,39.620943,7,40.390574,5,40.495609,27,41.331528,20,41.705027,15,41.817759,3,42.018253,6,42.388244,24,42.757522,13,42.822065,9,44.311249,25,44.546894,1,45.086531,16,46.011754,18,47.123903,19,47.692942
271;18,48.965170,30,50.412748,21,52.701740,31,53.474254,27,53.949674,15,54.043680,25,54.337563,3,54.449444,7,54.795391,6,55.534833,24,55.575176,5,56.103016,29,57.369660,13,58.460492,16,58.630143
272;6,57.617296,7,57.726778,24,58.287839,21,58.638665,31,59.576444,5,59.774983,27,60.748824,20,61.315033,3,61.669778,30,62.528141,4,63.125873,15,63.636876,14,64.391122,25,66.424182,0,67.269432,16,67.311120
273;24,73.895873,21,74.227910,31,74.737921,27,74.964068,7,75.358711,3,75.391916,30,75.518529,15,76.260104,6,76.462654,20,76.674845,25,77.104945,16,77.171271,5,80.188406,13,82.231135
274;11,67.933220,26,67.936252,24,69.175920,30,69.444847,21,70.469618,31,71.639654,27,71.899338,3,72.091460,7,72.335351,25,72.854936,16,72.901965,6,73.378987,20,73.640811,5,74.352931,13,77.383408
275;17,53.626677,25,53.856184,16,54.297068,29,54.781501,24,54.962061,20,55.266116,21,55.839624,31,56.940083,7,57.599392,5,58.297661,6,58.779470,15,59.408255,27,60.217210,3,60.529095,4,61.062849,14,61.369403,0,63.420305
276;9,3.558770,1,3.609715,13,4.420837,31,4.857153,29,5.765167,20,6.128102,18,6.443816,19,6.596621,27,7.657640,3,8.427003,25,8.564246,30,8.623104,7,8.711634,16,8.751981,5,9.213254,6,10.437820,21,11.140745,15,11.812524
277;25,12.250689,16,14.404047,24,17.429519,21,17.543512,15,21.617694
